"id","studentId","stats","avatar","weekChlId","knowledgeLvl","weekChlScore","weekChlWinner"
3536,5994,"{""c"":[1,0.43,0.14,0.57,0.57],""m"":[[10.94,117,3,120],[18.58,223,7,230],[11.2,140,0,140],[30.8,385,6,390],[20.95,46,4,50,0]],""t"":[[0,0,0,0],[10.84,6,4,7],[0,0,0,0],[15.18,8.25,7,10],[0,0,0,0]],""g"":[[0,0,0,0],[0,7,5,10],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20496}","w63060003",NULL,3,"0.00",0
3537,5995,"{""c"": [], ""m"": [], ""t"": [], ""g"": [], ""d"": null}","w63060003",NULL,3,"0.00",0
3538,5997,"{""c"":[0,0,0.15],""m"":[[0.84,38,3,41],[0,0,0,0],[0,0,0,0]],""t"":[[0,0,27,2],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[1.2,30,43,51]],""d"":20492}","v18771000",761,4,"0.00",0
3539,5998,"{""c"":[0,0.43,0.57,0.72,0.86],""m"":[[0,0,0,0],[32.43,103,17,118],[20.25,64,33,85],[13.01,48,16,60],[11.58,33,8,40]],""t"":[[0,0,0,0],[0,0,0,0],[3.95,4,16,7],[0,0,10,2],[1.2,1,13,4]],""g"":[[0,0,0,0],[3.32,83,36,100],[0,0,0,0],[1.68,42,12,50],[0,0,0,0]],""d"":20496}","n56652000",662,4,"0.00",0
3540,5999,"{""c"":[0,0,0,0.14,0.71],""m"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[1.6,20,0,20],[2.16,27,3,30]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20495}","w63060003",669,2,"0.00",0
3541,6000,"{""c"":[0.28,0.29,0.14,1],""m"":[[3.12,6,6,10],[23.81,163,4,166],[14.56,28,6,30],[18.72,36,3,39]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[4.68,26,12,33],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20493}","w63060003",682,3,"0.00",0
3542,6001,"{""c"":[0,0,0.29,0.14],""m"":[[0,0,0,0],[0,0,0,0],[21.86,629,12,641],[2.38,34,8,40]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[7.81,71,17,83],[6.6,60,10,67]],""d"":20492}","607570983",669,2,"0.00",0
3544,6002,"{""c"":[0,0.14,0.15,0.28,0.86],""m"":[[0,0,0,0],[0,0,0,0],[4.76,27,8,34],[9.04,19,7,24],[4.16,8,0,8]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[1.08,6,9,10],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20494}","w63060003",682,3,"0.00",0
3545,6003,"{""c"":[0,0.14,0.43,0.28,0.86],""m"":[[0,0,0,0],[13.6,40,0,40],[72.25,221,13,228],[65.9,126,2,127],[0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[15.18,8.25,7,10],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[6.3,35,11,44],[45.72,326,84,373],[10.8,60,11,68],[0,0,0,0]],""d"":20493}","k48870066",682,3,"0.00",1
3546,6004,"{""c"":[0,0,0.15,0.14,1],""m"":[[0,0,0,0],[0,0,0,0],[5.78,31,3,34],[12.68,26,3,29],[8.32,16,2,16]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[1.44,8,2,10],[0,0,0,0],[0,0,0,0]],""d"":20493}","p481727a3",682,3,"0.00",0
3547,6005,"{""c"":[0,0,0.57,0.14,1],""m"":[[0,0,0,0],[0,0,0,0],[29.31,96,4,100],[8.84,17,1,18],[9.36,18,5,20]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[1.44,8,7,10],[0,0,0,0],[0,0,0,0]],""d"":20493}","p13082062",682,3,"0.00",2
3548,6006,"{""c"":[0,0.14,0.01,0.29,1],""m"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[16.7,38,13,41],[15.35,45,7,52]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[5.76,32,8,36],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20493}","421064093",682,3,"0.00",0
3550,6008,"{""c"":[0,0,0.57,0.28,0.86],""m"":[[0,0,0,0],[0,0,0,0],[12.65,46,3,48],[13,25,2,27],[0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[1.8,10,0,10],[0,0,0,0],[0,0,0,0]],""d"":20493}","063066c83",682,3,"0.00",0
3551,6009,"{""c"":[0,0.14,0.29,0.29,0.86],""m"":[[0,0,0,0],[0,0,0,0],[11.99,121,16,128],[11.44,22,3,23],[0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[3.06,17,6,20],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20493}","619240662",682,3,"0.00",0
3552,6010,"{""c"":[0,0,0.43,0.14,1],""m"":[[0,0,0,0],[0,0,0,0],[27.11,118,16,128],[14.26,34,5,38],[9.88,19,5,23]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[1.62,9,1,10],[0,0,0,0],[0,0,0,0]],""d"":20493}","413019a93",682,3,"0.00",0
3553,6011,"{""c"":[0,0.14,0.15,0.14,1],""m"":[[0,0,0,0],[0,0,0,0],[12.92,65,11,68],[25.99,58,24,72],[16.12,31,4,32]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[1.26,7,8,10],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20493}","o23084033",682,3,"0.00",0
3554,6012,"{""c"":[0,0,0.29,0.29,1],""m"":[[0,0,0,0],[0,0,0,0],[6.12,32,3,34],[6.65,33,7,39],[1.04,2,7,3]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[1.26,7,8,10],[0,0,0,0],[0,0,0,0]],""d"":20493}","o38776793",682,3,"0.00",3
3555,6013,"{""c"":[0,0.14,0.01,0.14,1],""m"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[16.18,52,12,60],[9.88,19,3,20]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[1.62,9,5,10],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20493}","w63060003",682,3,"0.00",0
3556,6014,"{""c"":[0,0.14,0.15,0.14,0.72],""m"":[[0,0,0,0],[0,0,0,0],[0,34,0,34],[18.67,44,22,58],[12.02,83,16,89]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[2.7,15,9,21],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20496}","613016983",682,3,"0.00",0
3557,6016,"{""c"":[0,0.14,0.44,0.14,1],""m"":[[0,0,0,0],[0,0,0,0],[30.03,116,27,128],[7.28,14,1,15],[11.96,23,2,25]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[4.5,25,11,32],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20493}","647470942",682,3,"0.00",0
3558,6017,"{""c"":[0,0.14,0.43,0.28,0.86],""m"":[[0,0,0,0],[0,0,0,0],[17.87,118,37,124],[32.58,78,3,81],[0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[1.44,8,4,10],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20493}","021084023",682,3,"0.00",0
3559,6018,"{""c"":[0,0.14,0.01,0.14,1],""m"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[20.91,62,10,70],[15.6,30,1,30]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[1.62,9,7,10],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20493}","q63063ba3",682,3,"0.00",0
3561,6020,"{""c"":[0,0.71,0.58,0.72,0.57],""m"":[[0,0,0,0],[101.03,419,24,439],[42.31,93,8,97],[51.03,99,1,100],[6.46,19,1,20]],""t"":[[0,0,0,0],[30.96,12,39,19],[23.83,7.75,35,15],[33.52,19,4,20],[21.78,6.5,18,10]],""g"":[[0,0,0,0],[23.58,131,21,147],[9.9,55,13,64],[15.3,85,20,95],[0,0,0,0]],""d"":20496}","0110817a3",769,3,"0.00",0
3564,6022,"{""c"": [], ""m"": [], ""t"": [], ""g"": [], ""d"": null}","w63060003",NULL,2,"0.00",0
3584,6041,"{""c"":[0,0.14,0.15,0.28,0.86],""m"":[[0,0,0,0],[0,0,0,0],[6.12,31,9,34],[23.01,46,13,50],[0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[2.88,16,12,20],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20493}","v45040983",682,3,"0.00",0
3587,6044,"{""c"":[0],""m"":[[0,0,0,0]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20487}","w63060003",568,4,"0.00",0
3588,6045,"{""c"":[0,0.01,0,0.71],""m"":[[20.82,95,23,110],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""t"":[[0.3,0.75,22,5],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20494}","x48760a90",774,4,"0.00",0
3590,6048,"{""c"":[0,0.71,0,0.14,0.86],""m"":[[0,0,0,0],[83.7,370,16,381],[0,0,0,0],[5.13,19,1,20],[62.91,233,6,238,0.27]],""t"":[[0,0,0,0],[0,0,33,5],[0,0,0,0],[0,0,0,0],[3.68,5,51,13]],""g"":[[0,0,0,0],[2.52,63,18,75],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20497}","o25162723",652,4,"0.00",0
3591,6049,"{""c"":[0,0.71,0.29,0.14,0.71],""m"":[[0,0,0,0],[4.85,25,6,30],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""t"":[[0,0,0,0],[49.17,56.75,62,71],[5.76,9,4,10],[2.52,4.25,3,5],[7.2,10,0,10]],""g"":[[0,0,0,0],[5.24,131,24,151],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20495}","445081023",652,4,"7.00",0
3592,6050,"{""c"":[0,0.71,0.28,0.14,0.86],""m"":[[0,0,0,0],[61.66,257,6,263],[5.94,22,0,22],[0,0,0,0],[21.6,80,0,80]],""t"":[[0,0,0,0],[14.79,17.25,15,21],[4.05,4.75,1,5],[9.58,7,17,11],[20.4,18.25,11,21]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20495}","x33079663",652,4,"9.00",0
3594,6052,"{""c"":[0,0.43,0,0.14,0.71],""m"":[[0,0,0,0],[21.42,213,19,230],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""t"":[[0,0,0,0],[61.44,45.25,44,55],[0,0,0,0],[17.25,12.25,11,15],[23.7,18.75,5,20]],""g"":[[0,0,0,0],[2.88,72,3,75],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20496}","103074033",652,4,"15.00",0
3595,6053,"{""c"":[0,0.57,0.14,0.14,0.86],""m"":[[0,0,0,0],[104.26,474,17,485],[41.31,153,4,157],[17.1,66,4,69],[111.15,365,17,380,0.27]],""t"":[[0,0,0,0],[1.8,10.75,58,16],[0,0,0,0],[0,0,0,0],[2.7,3.25,64,10]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20497}","948070382",652,4,"13.00",0
3596,6054,"{""c"":[0,0.42,0,0.14,0.57],""m"":[[0,0,0,0],[12.69,77,4,81],[0,0,0,0],[15.39,57,1,58],[24.84,92,2,94,0.27]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0.48,0.5,1,1,0.96]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20497}","w01160082",652,4,"0.00",0
3598,6056,"{""c"":[0,0.43,0.43,0.14,0.57],""m"":[[0,0,0,0],[82.77,313,7,319],[39.13,119,13,130],[5.13,19,1,20],[21.42,70,3,73,0.27]],""t"":[[0,0,0,0],[1.5,1.5,24,5],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20497}","u03270000",652,4,"0.00",0
3599,6057,"{""c"":[0,0.71,0.71,0.43,1],""m"":[[0,0,0,0],[17.61,146,5,147],[0,0,0,0],[4.1,50,0,50],[35.28,173,2,175,0.21]],""t"":[[0,0,0,0],[911.32,364.25,67,381],[619.36,214.75,9,217],[91.32,34.5,2,35],[267.61,104.5,98,130,4.18]],""g"":[[0,0,0,0],[9.88,38,1,39],[7.8,30,0,30],[4.68,18,0,18],[18.2,70,9,77,0.26]],""d"":20497}","618770622",652,1,"21.00",3
3600,6058,"{""c"":[0,0.71,0,0,0.86],""m"":[[0,0,0,0],[10.45,237,10,247],[0,0,0,0],[0,0,0,0],[160.82,1100,45,1142,0.21]],""t"":[[0,0,0,0],[3,3.75,12,5],[0,0,0,0],[0,0,0,0],[0.72,1.25,22,5]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20497}","q13063086",652,4,"0.00",0
3601,6059,"{""c"":[0,0.57,0.29,0.14,0.71],""m"":[[0,0,0,0],[56.16,258,18,269],[15.22,65,4,69],[6.75,44,1,45],[5.13,19,1,20]],""t"":[[0,0,0,0],[1.5,2.25,19,5],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20495}","c62050023",652,4,"0.00",0
3602,6060,"{""c"":[0,0.71,0.71,0.29,1],""m"":[[0,0,0,0],[191.73,746,54,785],[288.33,1071,22,1089],[136.12,332,18,350],[366.51,967,26,989,0.27]],""t"":[[0,0,0,0],[0.6,5.25,27,10],[0,0,0,0],[4.5,5,0,5],[8.15,8,33,13]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20498}","608770922",652,4,"28.00",1
3603,6061,"{""c"":[0,0.28,0,0,0.57],""m"":[[0,0,0,0],[14.84,106,6,108],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20495}","p28060723",652,4,"0.00",0
3610,6067,"{""c"":[1],""m"":[[3.42,37,9,40]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20472}","w63060003",NULL,4,"0.00",0
3611,6068,"{""c"":[0,0.71,0.71,0.86,0.72],""m"":[[0,0,0,0],[24.8,109,17,125],[195.62,730,14,742],[74.69,267,10,277],[4.05,15,0,15]],""t"":[[0,0,0,0],[6.68,8,99,16],[7.28,10.25,73,20],[1.97,6.75,5,8],[1.35,1.5,2,2]],""g"":[[0,0,0,0],[0,0,0,0],[2.4,60,32,77],[0,0,0,0],[0.8,20,21,31]],""d"":20495}","901637070",809,4,"0.00",0
3613,6071,"{""c"":[0],""m"":[[0,0,0,0]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20487}","g63062363",775,4,"0.00",0
3615,6072,"{""c"":[1],""m"":[[0,0,0,0]],""t"":[[0,3,5,4]],""g"":[[0,0,0,0]],""d"":20487}","013062766",775,4,"0.00",0
3617,6074,"{""c"":[0,0.43,0.15,0.15,0.86],""m"":[[0,0,0,0],[5.46,32,3,35],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""t"":[[0,0,0,0],[2.4,2,0,2],[1.56,1.75,1,2],[0.6,0.75,1,1],[0,0,12,2]],""g"":[[0,0,0,0],[2.24,56,31,69],[0,0,0,0],[0,0,0,0],[2.56,64,32,79]],""d"":20495}","w65040725",809,4,"0.00",2
3618,6075,"{""c"":[0],""m"":[[0,0,0,0]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20487}","q484840c3",775,4,"0.00",0
3619,2700,"{""c"":[0],""m"":[[0,0,0,0]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20487}","w73060915",775,4,"0.00",0
3622,6076,"{""c"":[0.14,1],""m"":[[8.96,14,10,20],[22.52,34,7,40]],""t"":[[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0]],""d"":20486}","w63060003",NULL,3,"0.00",0
3626,6078,"{""c"": [], ""m"": [], ""t"": [], ""g"": [], ""d"": null}","w63060003",NULL,3,"0.00",0
3629,6080,"{""c"":[0.57,0.72,0.43,0.71],""m"":[[30.47,449,46,471],[44.19,633,24,655],[6.02,74,2,76],[3.06,17,2,19]],""t"":[[6.55,5,0,5],[6.06,4,50,11],[21.75,19,8,21],[0,0,0,0]],""g"":[[14.56,56,40,79],[3.64,14,4,17],[0,0,0,0],[0,0,0,0]],""d"":20495}","w18062303",825,1,"0.00",0
3630,6081,"{""c"":[0.14,0,0.14],""m"":[[0.2,20,0,20],[0,0,0,0],[5.13,57,4,60]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20492}","w63060003",625,1,"0.00",0
3634,6083,"{""c"":[1,0.43,0.43,0.28,0.86],""m"":[[34.89,429,18,442],[3.7,70,0,70],[20.63,281,5,286],[2.9,29,1,30],[0,0,0,0,0]],""t"":[[0,0,0,0],[0,0,14,1],[8.17,8.75,29,13],[0,0,0,0],[0,0,0,0,0]],""g"":[[59.62,542,22,557],[30.25,275,8,283],[20.13,183,2,185],[4.18,38,6,42,0.11],[0,0,0,0,0]],""d"":20500}","p280827a3",778,2,"6.50",3
3635,6084,"{""c"":[0,0,0.15],""m"":[[1.68,6,7,10],[0,0,0,0],[1.8,30,0,30]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0.76,19,22,35]],""d"":20492}","w63060003",761,4,"0.00",0
3637,6086,"{""c"":[0.72,0.43,0.15,1],""m"":[[4.9,14,1,15],[35.61,180,4,183],[0,0,0,0],[14.83,59,1,60]],""t"":[[0,0,0,0],[0.65,2.75,18,5],[0.36,5.5,41,15],[2.08,3.75,17,7]],""g"":[[1.52,38,195,98],[2.56,64,39,84],[0,0,0,0],[2.16,54,90,85]],""d"":20495}","w63060003",809,4,"0.00",1
3638,6087,"{""c"":[0,0.57,0.01,0.72],""m"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""t"":[[1.5,1.5,2,2],[4.02,5.5,86,15],[0,0,0,0],[0.48,0.75,1,1]],""g"":[[0,0,0,0],[2.36,59,30,77],[0,0,0,0],[0.88,22,26,31]],""d"":20495}","p23084953",809,4,"0.00",0
3639,1937,"{""c"":[1],""m"":[[2.8,59,1,60]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20472}","w63060003",NULL,4,"0.00",0
3640,2459,"{""c"":[1],""m"":[[2.47,51,5,55]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20472}","w63060003",NULL,5,"0.00",0
3642,6089,"{""c"":[0,0.29,0.14,0.15,0.01,0.72],""m"":[[0,0,0,0],[10.6,106,4,110],[4,40,0,40],[39.85,129,10,135],[0,0,0,0],[0,0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0,0]],""d"":20501}","w63060003",689,3,"0.00",0
3648,6092,"{""c"":[0,0.14,0.71],""m"":[[4.42,31,4,35],[3.7,50,0,50],[1.98,18,2,20]],""t"":[[0,0,0,0],[0,0,0,0],[4.73,4.75,1,5]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20489}","w63060003",825,1,"0.00",0
3651,6094,"{""c"":[0,0.43,0.57,0.86],""m"":[[21.16,176,5,181],[221.86,891,25,914],[238.84,914,37,948],[166.86,661,23,680]],""t"":[[2.13,1,71,10],[0,0,0,0],[0,1.25,47,10],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[49.68,108,23,123]],""d"":20496}","p28068073",816,1,"0.00",0
3652,6095,"{""c"":[0.57,0.15,0.15,0,0.86],""m"":[[15.54,189,12,200],[3.57,105,5,110],[3.42,66,6,70],[0,0,0,0,0],[0,0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0,0],[0,0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[12.43,113,12,124],[0,0,0,0,0],[0,0,0,0,0]],""d"":20500}","0731650a6",778,2,"0.00",0
3657,6100,"{""c"":[0.57,0.43,0.29,0,0.86],""m"":[[32.09,228,21,241],[0.39,39,1,40],[3.43,49,1,50],[0,0,0,0,0],[0,0,0,0,0]],""t"":[[0,0,0,0],[0,0,60,3],[0.32,0.5,50,8],[0,0,0,0,0],[0,0,0,0,0]],""g"":[[9.24,84,2,86],[0,0,0,0],[12.65,115,14,124],[0,0,0,0,0],[0,0,0,0,0]],""d"":20500}","641710086",778,2,"0.00",0
3658,6101,"{""c"":[0.57,0.43,0.72,0,0.86],""m"":[[11.25,138,2,140],[9.16,107,6,113],[10,103,16,115],[0,0,0,0,0],[5.18,55,5,60,0.09]],""t"":[[0,0,0,0],[1.26,1.5,2,2],[0,0,0,0],[0,0,0,0,0],[0,0,0,0,0]],""g"":[[0,0,0,0],[0.66,6,2,7],[0,0,0,0],[0,0,0,0,0],[0,0,0,0,0]],""d"":20502}","w63060003",NULL,2,"0.00",0
3659,6102,"{""c"":[0.28,0.43,0.28,0.86],""m"":[[27.6,80,0,80],[28.49,101,3,104],[67.01,136,17,150],[0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[7.2,40,20,56],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20493}","713551341",682,3,"0.00",0
3662,6105,"{""c"":[1],""m"":[[5.78,77,3,80]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20472}","w63060003",NULL,2,"0.00",0
3664,6106,"{""c"":[0],""m"":[[1.92,52,16,60]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20487}","k28062743",568,4,"0.00",0
3665,2673,"{""c"":[0],""m"":[[0,0,0,0]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20487}","u40250026",775,4,"0.00",0
3666,6107,"{""c"":[1],""m"":[[9.92,114,6,120]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20473}","w63060003",NULL,2,"0.00",0
3668,6109,"{""c"":[0.29,0,0.71],""m"":[[59.42,748,10,758],[0,0,0,0],[0.1,1,0,1]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20488}","w63060003",NULL,2,"0.00",0
3671,6110,"{""c"": [], ""m"": [], ""t"": [], ""g"": [], ""d"": null}","w63060003",NULL,4,"0.00",0
3672,6111,"{""c"":[0.14,0.29,0.01,0.86],""m"":[[0,20,0,20],[2.94,14,1,15],[0,0,0,0],[0,20,0,20]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0.29,1.25,15,4]],""g"":[[0,0,0,0],[1.84,46,170,84],[0,0,0,0],[2.76,69,168,85]],""d"":20495}","023082083",809,4,"0.00",0
3674,6112,"{""c"":[1],""m"":[[1.88,58,0,58]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20493}","w63060003",NULL,2,"0.00",0
3677,6113,"{""c"":[1],""m"":[[0,80,0,80]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20472}","w63060003",NULL,4,"0.00",0
3681,6114,"{""c"":[1],""m"":[[35.99,188,27,200]],""t"":[[30.53,22.5,11,25]],""g"":[[13,50,6,54]],""d"":20474}","w63060003",NULL,1,"0.00",0
3682,6115,"{""c"":[0,0.29,0.01,0.15,0.71],""m"":[[0,0,0,0],[9.07,43,9,50],[0,0,0,0],[45.05,145,5,150],[0,0,0,0]],""t"":[[0,0,0,0],[7.2,8.75,5,10],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[1.2,30,32,40],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20494}","p64073003",774,4,"0.00",0
3683,6116,"{""c"":[0.57,0.14,0.71],""m"":[[46.66,1036,27,1052],[1.44,9,10,15],[7.1,75,15,85]],""t"":[[0,0,0,0],[0,0.5,15,2],[8.92,8.75,50,16]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20489}","w63060003",825,1,"0.00",0
3685,6117,"{""c"":[0.14,0.43],""m"":[[8.6,86,19,100],[9.6,156,4,160]],""t"":[[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0]],""d"":20483}","w63060003",NULL,3,"0.00",0
3687,6118,"{""c"":[0.43,0.28,0.43,0.15,0.72],""m"":[[31.34,119,12,130],[8.38,46,4,50],[45.5,129,4,133],[0.64,8,0,8],[0,0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0,0]],""d"":20501}","p431617a3",689,3,"0.00",0
3688,6119,"{""c"":[0,0.57,0,0.43,0.29,0.72],""m"":[[0,0,0,0],[24.82,303,8,310],[0,0,0,0],[97.4,874,32,900],[26.63,130,3,133,0.1],[0,0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,31,2,2.72],[0,0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0,0]],""d"":20501}","g47070003",689,3,"26.00",0
